UniqueCount	AmbigCount
2	0
0	0
0	1
0	0
11	0
30	0
62	0
126	3
0	0
7	0
1	0
2	0
0	0
0	0
40	19
0	7
1	62
0	0
0	0
0	11
0	12
0	0
0	0
0	0
0	0
0	0
0	8
2	7
0	13
0	1
0	0
6	0
0	0
0	0
0	0
0	0
0	219
0	0
0	0
0	0
39	60
0	0
0	2
0	1
0	1
0	0
0	0
117	1
0	15
0	8
16	16
5	20
6	8
3	102
0	8
0	0
0	0
25	27
3	7
14	15
7	0
0	0
0	6
0	0
17	0
11	0
57	0
0	0
83	0
0	0
46	2
1	0
1	0
26	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	37
0	0
0	0
0	0
2	0
0	0
1	1
1	2
3	4
0	6
0	0
0	2
0	0
3	0
0	0
119	0
6	28
19	5
0	15
18	5
0	0
0	0
0	0
2	0
0	0
133	31
0	9
3	0
0	1
3	0
10	0
0	0
1	31
0	0
8	273
27	45
5	2
13	2
0	0
0	0
0	0
0	1
0	10
0	6
1	45
0	0
0	0
0	0
13	5
0	6
0	0
1	0
104	0
31	0
0	0
2	0
1	0
3391	0
0	0
213	0
1	0
0	0
111	0
18	0
6	0
0	0
0	0
607	0
179	0
135	0
179	0
173	12
232	2
276	7
1151	7
0	0
4	0
25	0
0	0
0	0
0	0
0	0
2013	38
1699	38
2	0
96	0
0	0
0	0
465	0
553	2
419	2
70	0
0	0
1353	0
0	0
0	0
0	0
5710	59
14404	86
2606	28
0	0
0	0
73663	3691
219869	3712
1708	32
45	0
2	0
39	0
569	2
579	2
47	0
7	0
7	0
84	0
0	0
2	0
0	0
0	0
521	0
67	0
287	0
54	0
10	0
862	0
1654	0
3	0
3	0
50	0
267	0
224	0
5039	62
3126	61
209	0
4786	10
13136	194
24852	183
21053	436
11076	587
2773	321
24384	374
2179	198
0	0
157	0
5	0
0	0
555	0
5673	60
3459	60
0	0
0	0
0	0
0	0
0	0
0	3151
83	0
983	1
0	0
29	0
116	1
23	1
23	0
58	0
