UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
4	0
17	0
41	0
81	0
0	0
4	0
0	0
0	0
0	0
0	0
18	6
0	4
0	15
0	0
0	0
0	13
0	8
0	0
0	0
0	0
0	0
0	4
0	11
0	3
0	19
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	240
0	0
0	0
0	1
9	19
0	0
0	0
0	0
0	0
0	0
0	0
70	0
0	1
0	3
8	21
8	4
2	5
3	64
0	3
0	0
0	0
3	17
1	2
5	14
9	0
0	0
0	8
0	0
16	0
6	0
33	0
0	0
34	0
0	0
34	0
0	0
1	0
20	9
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	36
0	0
0	0
0	0
0	0
0	0
0	0
0	3
2	0
0	4
0	0
0	0
0	0
3	0
0	0
80	0
1	27
5	4
0	10
6	0
0	0
0	0
0	0
0	0
0	0
73	21
0	4
0	0
0	1
1	0
2	0
0	0
2	14
0	0
3	179
15	17
0	0
7	3
0	1
0	0
0	0
0	0
0	0
0	3
3	10
0	0
0	0
0	0
4	4
0	5
0	0
1	0
66	0
14	0
0	0
0	0
0	0
2561	0
0	0
210	0
3	0
0	0
88	0
13	0
7	0
0	0
0	0
536	1
153	1
80	0
156	0
115	0
233	3
312	5
913	5
0	0
0	0
21	0
0	0
0	0
0	0
0	0
2176	50
1918	50
2	0
74	0
0	0
0	0
611	1
338	2
313	1
45	0
0	0
1275	0
0	0
0	0
0	0
5194	38
12245	74
2110	33
0	0
0	0
62908	3329
202182	3339
1213	15
28	0
2	0
21	0
438	0
541	0
35	1
2	0
2	0
52	1
0	0
0	0
0	0
0	0
401	0
77	0
245	0
55	0
12	0
863	0
1191	1
4	0
4	0
55	1
223	1
148	0
5657	64
3349	63
200	0
4520	10
12735	182
24220	177
17488	346
9779	451
2721	240
23614	354
2126	212
0	0
123	0
5	0
0	0
707	0
6553	78
3610	77
0	0
0	0
0	0
0	0
0	0
0	3304
76	0
936	0
0	0
39	0
88	0
26	0
29	0
54	0
89	1
366	14
964	21
223	8
21422	3312
57	1958
0	1690
22	1795
7	1512
745	314
20	314
2032	0
5	1019
66	1019
876	4
1	4
0	0
0	2
4	2
149	0
0	0
869	0
145	0
55	0
0	0
0	0
0	0
0	0
354	0
90	0
32	0
282	0
0	0
165	0
51	1
9	9
4	9
335	0
2095	0
0	0
87	166
12	166
589	1137
0	1137
2	0
11	342
55	342
202	687
0	687
0	0
633	0
15	24
0	24
171	0
32	0
0	0
0	0
151	0
1423	0
11	27
1	27
0	0
188	0
85	0
36	403
0	337
0	219
0	285
679	0
9691	4
5	0
47	239
0	239
0	0
36	0
339	0
1405	0
62	163
7	140
11	160
27	0
