UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
5	0
21	0
45	1
106	2
0	0
5	0
0	0
0	0
0	0
0	0
23	3
0	2
0	26
0	0
0	0
0	4
0	11
0	0
0	0
0	0
0	0
0	4
0	5
2	6
0	18
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	157
0	0
0	0
0	0
4	25
0	0
0	0
0	2
0	0
0	0
0	0
67	0
0	0
0	4
22	17
1	17
3	3
4	82
0	5
0	0
0	0
12	21
2	4
16	20
8	0
0	0
0	4
0	0
15	0
6	0
28	0
0	0
33	0
0	0
38	0
0	0
1	0
19	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	23
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	1
0	0
0	0
0	0
2	2
0	0
92	0
2	29
10	1
0	5
7	0
0	0
0	0
0	1
0	0
0	0
70	6
0	10
0	0
0	2
1	0
3	0
0	0
0	8
0	0
5	231
27	17
0	0
5	1
0	2
0	0
0	0
0	0
0	8
0	1
0	11
0	0
0	0
0	0
3	7
0	5
0	0
2	0
66	0
25	0
0	0
0	0
0	0
4026	4
0	0
210	0
3	0
0	0
114	0
13	0
5	0
0	0
0	0
778	2
222	2
143	0
175	0
144	8
202	1
272	5
887	5
0	0
1	0
22	0
0	0
0	0
0	0
0	0
1984	63
1969	63
0	0
87	0
1	0
0	0
352	2
599	6
486	3
68	0
0	0
1498	0
0	0
0	0
0	0
5685	51
14759	111
2618	58
0	0
0	0
76750	4997
237482	5020
1819	16
55	0
4	0
41	0
600	0
677	0
53	0
2	0
2	0
64	0
1	0
0	0
0	0
0	0
596	0
68	0
231	0
54	0
5	0
980	1
2179	0
0	0
4	0
64	0
361	0
283	0
4710	69
2928	69
110	0
3831	11
11055	275
24452	263
16245	466
8405	644
2294	392
23961	486
1972	263
0	0
154	0
10	0
2	0
615	0
6785	101
4113	103
0	0
0	0
0	0
0	0
0	0
0	2464
80	0
967	0
0	0
46	0
111	0
25	0
15	0
44	0
49	3
279	6
644	7
162	4
18814	2466
72	2911
0	2520
12	2638
22	2195
693	344
10	344
3176	0
9	883
51	883
182	0
0	0
0	0
0	2
3	2
146	0
0	0
1422	0
81	0
73	0
0	0
0	0
0	0
0	0
528	0
169	0
44	0
234	0
0	0
111	0
54	0
12	30
4	30
592	0
3072	0
0	0
68	149
5	149
590	1320
0	1320
3	0
16	643
119	643
332	984
6	984
0	0
843	0
70	86
0	86
215	0
82	4
7	4
0	0
166	0
1883	0
11	9
0	9
0	0
177	0
33	0
35	487
1	417
0	279
0	349
890	0
16988	0
8	0
44	299
0	299
0	0
35	0
375	0
1330	0
66	154
11	131
5	148
27	0
0	0
