UniqueCount	AmbigCount
0	0
0	0
0	2
0	0
9	0
22	0
36	0
94	1
0	0
7	0
0	0
1	0
0	0
1	0
33	5
0	0
2	28
0	0
0	0
0	10
0	20
0	0
0	0
0	0
0	0
0	5
0	59
2	9
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	118
0	0
0	0
0	0
11	38
0	0
0	0
0	0
0	0
0	0
0	0
77	3
0	5
0	6
15	20
1	18
0	1
5	84
0	4
0	0
0	0
14	25
3	7
12	19
7	0
0	0
0	1
1	0
27	0
4	0
33	0
0	0
27	0
0	0
45	1
0	0
0	0
25	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	1
0	0
0	1
0	0
2	0
0	0
54	0
4	18
7	3
0	7
8	0
0	0
0	0
0	0
0	0
0	0
53	18
0	5
3	0
0	0
3	0
4	0
0	0
0	14
0	0
8	248
14	23
0	0
5	0
0	0
0	0
0	0
0	0
0	4
0	1
1	18
0	0
0	0
0	0
3	6
2	4
0	0
3	0
90	0
17	0
0	0
0	0
0	0
7322	8
0	0
295	0
0	0
0	0
102	0
13	0
11	0
0	0
0	0
856	0
291	0
160	0
225	0
147	10
222	5
253	3
676	3
0	0
1	0
17	0
0	0
0	0
0	0
0	0
2354	54
2796	54
7	0
104	0
0	0
0	0
469	1
1376	6
1232	4
65	0
0	0
1379	0
0	0
0	0
0	0
5175	52
12705	108
2334	57
0	0
0	0
67915	4349
192713	4361
5407	139
50	0
4	0
57	0
544	0
685	0
43	0
12	0
15	0
113	0
0	0
1	0
0	0
2	0
345	0
80	0
205	0
41	0
6	0
690	0
2086	2
3	0
7	0
94	1
342	1
247	0
4042	35
2320	35
118	0
3408	8
9914	207
19202	197
14561	414
8075	552
2220	331
19866	387
1720	196
0	0
179	0
7	0
0	0
653	0
5862	78
3595	77
0	0
0	0
0	0
0	0
0	0
0	1805
71	0
795	0
0	0
50	0
118	0
45	0
28	0
50	0
79	2
251	5
577	7
114	4
13110	1807
65	2053
0	1764
19	1872
10	1476
350	150
13	150
2108	0
2	779
69	779
45	0
0	0
0	0
0	1
2	1
123	0
0	0
1048	0
18	0
47	0
0	0
0	0
0	0
0	0
347	0
160	0
32	0
178	0
0	0
107	0
24	0
8	21
3	21
479	2
2362	0
0	0
62	132
4	132
359	703
0	703
5	0
25	686
112	686
256	810
0	810
0	0
684	1
49	72
0	72
172	0
124	6
9	6
0	0
134	0
1207	0
9	7
0	7
0	0
123	0
2	0
12	259
0	216
0	153
2	196
839	0
16890	2
4	0
45	205
0	205
0	0
22	0
226	0
922	0
63	92
5	80
4	92
25	0
0	0
