,P002,P004,P007,P008,P009,P010,P016,P017,P020,P023,P024,P035,P037,P038,P039,P049,P050,P051,P052,P053,P054,P059,P064,P068,P077,P080,P085,P092,P094,P095,P097,P100,P109,P110,P111,P112,P114,P122,P127,P130,P138,P140,P142,P143,P144,P152,P154,P155,P158,P159,P170,P174,P181,P183,P188,P199,P200,P202,P203,P204,P205,P213,P214,P217,P219
AT1G35560,-1.64476182284502,-1.12129238667855,1.45627591650161,0.753334853722042,0.840939579271475,-1.08385652816266,-0.648440298595473,-1.52470804835298,0.661137211263625,-0.484388285357067,0.860002699790931,0.395823742845928,-0.318742505332952,0.0297839994993477,0.648783110363256,1.27279793053397,1.51438685845117,-1.27847910766475,-0.863642699446668,-1.26210580308384,-0.725400288964335,-0.748084439058037,-0.74785110046886,1.68600096862781,-1.25675078949828,-0.169888540845571,-0.580024996104591,1.18217371801175,-0.837467033399319,-0.624252291998131,-0.743469044578537,-0.229536520474304,0.252680151630378,1.21866980000792,2.10540032366086,-0.758545072232469,-0.267504348159096,-0.528695858288167,1.05338366111208,-0.372332244527091,-0.98967122625424,-0.619140250246254,-0.283371372223129,0.778233579691923,1.74793309756528,-0.838784647175818,1.0594815048852,-0.670025188454842,-0.256138190000977,0.944232578681306,0.955414634833286,1.56142170993834,-1.34331191355942,-0.124673302209783,-0.158974074818794,-1.02385854065017,-0.986293168513679,1.4002179259926,-0.235221205094115,1.23698687925831,-1.02438408765606,-0.370118739011412,-0.760400006980376,1.33578971636724,1.55329981445818
AT1G42990,2.39136580769845,0.780575750840531,-0.532099787537602,-0.90053167382247,-1.02439513388225,-0.223981216881606,-0.601859684592709,3.51779744146784,-0.357557444946734,-0.241001947283277,-1.05395553375947,-0.162386403007568,0.583464208739619,-0.117476163912433,-0.818354933384748,-0.443152401326829,-0.453011571950693,-0.59431329507481,-0.45464215488104,1.39278510894398,-0.111842895365285,0.00252835128326535,0.160989982363277,-1.09076001125402,1.5087158286796,0.688772182635858,-0.953473902809116,-0.793349366142721,-0.0643894336399813,-1.66020763622233,1.26518438931343,0.688188093227973,-0.232925466206398,-0.510223813932879,-0.954421146764223,2.00650754761642,-0.678621049211615,1.78477450748049,-0.799677381661358,0.697844201518626,0.81400726411116,0.153478957633746,-0.596405901853193,-0.745780303388774,-0.106344621440402,0.145855754274445,-0.270313652842295,0.265005430284645,0.314127501594456,-0.983407344163638,-0.901075454976946,-1.16853060327431,1.24819179863584,-0.0137915478822512,-0.0914910300592648,0.294977278559867,0.664807024651628,-0.854609165193616,-0.121229774944491,-1.4763985782794,-0.0137063681769348,1.96541898726429,1.37864147519599,-1.02247136544833,-0.519837712637416
AT1G43700,1.42728446346788,1.04072758258447,-0.775467583308534,-0.250024020497269,-1.25108218224924,0.269704012696002,-0.481049029045478,-0.119484694190205,-0.757112892436024,0.923620782563736,-0.697397300347195,-0.707848603633623,-1.34955126607402,-0.727665534694803,-1.3311253890023,-0.435814154234293,0.744683094264023,1.24692683402541,0.363485124213176,-0.216145235881352,0.379181165297678,0.379016783639591,0.0793421430539491,-0.705904223100522,1.30909233183015,0.254814748535918,-0.291869813215474,-0.20507423437762,0.560770625491755,1.31392267653619,0.955723007251461,0.874146030215834,-0.024667771890275,-0.401826355004123,-1.71942547202973,0.426415787685796,1.75378667210582,1.06585527922271,-2.01685482423536,-0.246032434921094,2.08040821219849,1.23167819992243,0.544582471117041,-0.991986082477935,-1.1660260227139,-0.245005221505393,-1.31482856390801,1.00053557939292,1.1943357080675,-0.237821605489133,0.241170039230678,-0.925453466104061,1.73537661418948,-0.386614173737462,0.664831436848943,0.752133916448345,0.385954514958086,-1.0134715905371,-1.05310235760732,-1.69875155542053,-0.819838594678057,0.865064803343252,1.50552256703413,-1.35424680406464,-1.65152415482074
AT1G43860,-0.902528195800357,-1.1594051825762,0.533205407353871,0.438189099473129,1.73322730247715,-0.72123064465554,-0.426634880960838,-1.39695637561155,1.10638887249839,-0.156149998943493,2.08335952048879,0.243305433186659,-1.2159964160144,0.0255100352916714,1.34958328940468,0.301084615499492,0.142364627002648,-0.988139856566211,-0.405336121318296,-0.708991784261702,0.0602094680828641,-0.884183128841652,-1.17166053361706,1.02317737873592,-1.02243355721164,-0.798930217434743,-0.17025292474014,0.912607901552857,-0.521945842478111,-0.635026565173787,-0.742037174041489,-0.262868754473216,0.21479497133976,0.423775962825774,2.04763704529325,-0.842791293655364,0.829922552773887,-1.14579977648896,2.05621840463384,-0.96916938959755,-0.881966225821286,-0.607497452397238,-0.18313087549241,1.60469888839128,1.69257350153147,-1.22207088586234,0.392202907795792,-0.779330305580439,-0.77229844477198,1.50161025321786,0.135436999529182,0.948921239742876,-0.837761646311614,-0.280222204600215,-0.221750103967894,-1.04254810171095,-0.938217067413271,1.41334795430035,-0.359166043369375,1.36336200285785,-0.64104845163781,-0.775299431386918,-0.800500873778154,1.64268369367259,1.37187739961033
AT1G44810,-0.500470640547653,0.669335452228686,-0.245120183607991,1.90653022727411,0.140884716318103,-0.555397621073866,-1.86625549351965,-0.090239946150135,1.42478909076937,1.02499987817151,-0.629495780215882,1.10122048805318,-1.33825550248427,1.00039071821345,1.04852748277182,-0.552760531211247,0.0334645452490202,-0.557797721362928,-0.375602112125439,-1.31330421787222,0.839576447707901,-0.295124402771716,-0.518587564075207,0.410419115406509,-1.23457256405309,-0.924422334225963,-0.143618362453056,0.774748763060908,-0.0368917344007064,0.01554046617838,-0.764603652272074,1.43139575598907,0.225783326760899,-0.840715061075728,0.908834327152735,-1.00242675533408,1.33126011002287,1.18032621365018,0.564036570185657,-1.82871529952599,-1.0045875426224,-0.733064289857866,1.85115075930231,0.669773999111126,0.579857947647778,-0.681475493349379,-0.360153063870794,-0.0913168546535041,2.67589945212289,1.082659789932,0.339344896754536,0.401581960082745,0.00961805026664703,-1.50308697860432,0.868116265617579,-0.210619613237918,-1.13514788680757,0.447994741664845,-2.51734542946198,0.223239754842747,-1.43440008139186,-0.503903504223442,-0.033420534176255,0.42306901475191,0.218528425354707
AT1G45249,-0.870226325954744,0.292106003167021,0.707740436436115,1.53985816679867,0.949885861444693,-0.643024130057135,-1.68565949149342,-2.7986089734868,-0.894316495867117,1.52950334235696,2.66275506638773,0.0501983317137568,-0.0842811723530935,1.34125091357881,0.234682545851406,-0.579080371092659,-0.0523134744660497,-1.17122471646453,-0.709538972695152,-1.61930832843871,0.772297695152618,-1.10899361941735,-0.0140715916758474,-0.362738972655236,-1.17848695257494,-0.49114620312972,0.167547035012459,0.0927227653533117,-0.898638473185442,1.22237533066358,-1.65604901855429,-0.0169963188286482,-0.271295251583085,0.513260417672688,1.04927998972203,-1.25301910794126,0.318036672335479,0.845356136898432,-0.959725605261705,-0.153304374736741,-0.099648534690879,0.718178295410968,0.754637026536319,0.265374259833551,0.758916590531961,-1.00257321647268,-0.451068002678631,-0.0453457421314369,1.81274906915618,1.11065684660816,0.0705400002201224,1.4597346212873,-0.512885121801609,-0.525877338069227,1.43335711880383,-0.639873596763862,-0.600590496770364,0.971754409567594,-0.863626573997199,-0.246234354214971,-0.639739785717653,0.898836947316889,-0.925109762875402,0.876786201117682,0.604242371161277
AT1G46264,0.0347695593196576,-0.605260172253455,-0.408099961200384,1.76717243690572,2.58259085521661,0.728929508137241,-0.289812681784653,-1.86621702127813,1.00533128483231,-0.220723296631024,0.123455528161083,-0.346943579827067,0.467796551915241,1.46116934963634,0.71450854587489,1.09556551649332,0.663275791907057,-1.54950142983329,0.659088109614104,-1.07694949925792,-0.106881743311509,-1.36045853956286,0.0984842606853236,2.25646772397281,-1.16820853345188,-0.47455729956073,0.160178847705445,1.11420365176899,-0.4646852809159,-0.215687756127351,-0.19400470397317,-1.17642169907574,0.289761073024,-0.330996472785418,0.862640434308003,-1.42578048518885,0.518557454357108,-0.814275652896435,2.44638059049424,-0.581903521718113,-0.572009385033002,-0.884456194703861,0.162899366659846,0.507992403783513,0.272649082527621,-0.842955378459088,-0.2081233863517,-1.1384671419558,-0.225323849009198,0.420176411193089,0.144032678301279,1.71436192939794,-1.25885563519811,0.0831269680511321,-1.08395354534649,-0.694941452907466,-0.983662978038321,0.808023620177379,-0.67872892938246,0.891747775316062,-0.468755000327361,-1.36737411349031,-1.008073921827,0.757483898138309,1.28022903478837
AT1G46480,-0.204387914227674,-0.467136231369994,-1.27841606396692,-1.15054941663353,0.12929270217185,2.68271189803886,0.466598225441708,0.0455769475583112,-0.581538697592743,1.79046961846989,-1.16371630808472,-2.05531333396102,1.96395333707088,-0.641219596727255,-0.790399885668234,0.877776850793213,0.41431578487759,0.502168257536538,-0.145968807000031,-0.820711606911549,-1.22057633374604,0.86569776923228,0.616719368589013,0.134334802361947,-0.565973219116447,-0.275924927678532,0.82833555345179,-2.01009321195463,-0.0916137845487277,1.25301214282978,0.704811699950472,-0.43810319349147,0.646858796961511,-2.09188671865649,-1.53002615375463,-0.286899307891283,0.735486587539137,-0.598761228091314,-0.833049127778708,1.85769931015031,-0.196781690724824,-0.196023264264069,0.639544795680734,1.33573130142585,-0.704358177298661,0.904531230997887,0.10074107084414,-0.501807637903305,0.304892920450621,1.19331097394576,-1.4063519662778,0.253639169674031,-0.869799872782376,0.463093247922629,-0.259074009254274,1.01807898944972,0.880685559847601,-0.868188427696496,-0.290400907118777,-0.930151362796441,1.6404988092981,0.611503286382306,0.042664860212339,-0.344132634772712,-0.0954008494151255
AT1G46768,-1.00901618381747,1.2663871985905,1.31855495946971,3.40202012179947,0.845219623271439,-0.940860537128498,-0.750510533909133,-1.10720535550293,0.0738871086760822,-1.18068619989512,0.792747003428613,0.901276794476811,-0.75256095629347,2.43848140626271,0.762184892325855,-0.563464808488987,-0.473755141364175,-0.823135806371161,-0.541510046028395,-1.27267493362698,-0.557979805683883,-0.264646477722153,-0.331951469561032,-0.44871491116696,-0.477506873448707,0.213765743636376,-0.433975963692015,-0.277248953911739,-1.66402533547213,-0.534714641387736,0.375977756221757,0.72217952897101,0.71037116121085,1.3873522851063,0.20762431064348,-0.668810790199395,1.1400133240105,2.08158744292655,1.58813879074954,0.61221395054577,-0.781357835655276,-0.518507945515371,0.282553235112851,0.768854911425025,-0.811986327338822,-0.507643657126416,0.376002341622049,-0.27685558750707,-0.827878330087452,-1.14188060407451,0.0754212376542915,-0.636906316240704,-0.548981549177078,-0.114373135518479,-0.234706377246778,-0.789743915694815,0.0218275235581594,2.10321521956326,-0.20495558435365,0.324491010930633,-0.779518847713448,-1.48839461140747,-1.09190831944136,0.578952362490971,0.4592534240902
AT1G47270,1.7535792101759,1.88537408386775,-0.946636201516044,-0.621025409546673,-0.909931477598034,-0.0670726371477258,0.473795848873844,1.20095531061216,-1.03647982832606,0.0598673554353444,-1.04252687709422,-0.162454670945604,-0.929040644336679,-0.237417138842041,-1.43938077091525,-0.182430868709256,0.223850755930568,0.986540016021754,0.199290624253456,-0.165127195553935,0.00906845104833082,1.37817571317666,0.950825480944803,-1.15049687127078,1.75290061060945,-0.293594345056051,0.53837857603341,-0.660402658073014,0.722738437194456,0.514804938462876,0.350115843681673,0.465413727913338,0.310509521617475,-0.440206335597125,-1.81603431974742,-0.562705257333357,0.493538046786997,1.14363396828702,0.624885857606573,-0.39734618403283,2.51110569461818,1.06966045765348,0.884638007442078,-1.13942005729505,-0.634239011630903,0.226986353927255,-0.837007271557258,0.763458105915765,0.242669270223331,-1.50580593900296,-0.300450540675672,-1.28102814576993,1.63115048839482,-1.27609321208072,1.16936040448215,1.70653046128767,0.0653244782646132,-1.97321694564025,-0.782429885373765,-1.11606933537157,-0.327069871037175,0.124313377419092,-0.243502366533177,-0.534664685774612,-1.42213251877715
AT1G47655,-0.448518011525539,-0.346709273538003,-1.02072258516214,0.413482451357972,-0.52948568951485,-0.655694589000443,-0.0384613617689744,1.26079315546126,-1.01130752014805,1.39593366907011,0.296995241381435,0.105864718765711,0.512870172627599,1.23134779828532,-0.063448436410767,-1.14997327488306,-0.81833536943067,0.631584642739338,0.453559965868503,-0.16809204012782,0.866069611584783,3.18431257085656,-0.626305665780634,-0.533896943752221,0.535898988991735,-0.322002487544982,2.04019311789147,0.318765580523907,-0.577906023873032,1.32742848972582,1.7470149535406,1.43780202112178,-0.109855959667035,-0.236828598692233,-0.434302297976791,-1.62531648735272,-0.10061019652133,-0.419680259943918,1.10917392666291,-1.25153370346363,0.412820292939398,0.117960396695902,1.18115355657283,0.409097532966794,-0.440572110502658,-1.56790434265141,0.446934619419027,-0.532258477892627,1.73379435875159,-0.197798874633819,-0.68420690476839,0.194405833667456,-1.15800006457639,-1.65658278017973,0.70870164378882,1.81215290683589,-0.958765625860624,-0.59430573152395,-0.996909336807822,-0.58638240408352,-1.1068803059834,-1.08283191614521,0.144711973032642,-1.18409512589017,-0.794343413548609
AT1G47870,-0.495786854602342,-0.179495534783184,-0.778261884775072,0.690412457155888,1.07055617220532,1.43245327549086,0.443551871145776,-3.12159631358165,-0.377719981309586,1.69564530736581,1.58463493685571,-1.46636284359917,0.818014564158001,0.248398376422588,0.692912679969235,-0.037025818195685,-0.73521363581976,-1.08609972917947,0.949991464086618,0.0207945208488016,-0.025042897395899,-2.38651170255831,-1.01908086264978,0.745262139868183,-0.841299976300134,-0.404186045722507,0.92627158518979,-0.350181710551687,1.54500150988997,1.19483420073925,-0.946576789050113,-0.742310734388306,-0.288578799457208,0.0728263784228452,0.717671333387366,-1.12290816704474,1.64330062344167,-0.19470940254234,0.0305184055631757,-0.416718203625512,-0.955658305152463,-0.155739836075277,0.52625026297866,0.0182107184762683,-0.705858106646429,-0.862808578859656,-1.28666440336307,0.383209817401295,1.06382682369718,0.385320798267579,-0.282484655598886,1.89939794473547,-1.8003992978271,-0.526090414775577,0.626006048847589,-0.238930153313652,-0.128872589778266,1.12679566358749,1.28125068896218,0.46715712664715,0.358174157444148,0.660889768864185,-1.24962671870689,-0.462407566651083,0.35166689176471
AT1G48000,-0.229421450678263,-0.0338163047191754,-0.557629693665767,-1.08355266027555,-0.768917785313151,1.04082958352929,-1.07509933483514,-0.3562438544659,-0.306770129197415,-0.391738812443047,-0.831356779707383,-0.551871522606446,-0.983426548908968,-0.591157714462286,0.710301555851651,0.822754807869351,-0.424185768529602,0.0455218331620621,-1.36602586011653,0.0935916757863585,-0.0662857829871875,-0.618251898755755,-0.0497319796158658,-0.606285113007961,-0.107666537718582,1.16356796507928,-0.723798348459797,-0.232574556082325,-0.744150893103631,-0.144069890347852,-0.87262492353149,0.342987298459968,0.376995792460915,-0.511496758646823,0.431109087109662,-0.714549239274551,-1.36602586011653,1.44619882019046,-0.0860001991563899,0.551903053660486,0.30983464735441,0.920193272248665,1.15877074042882,-1.36602586011653,-1.36602586011653,1.6787103141647,-0.627591096666832,1.90033608710112,-0.150278505036325,0.606008840915415,0.264377377779193,-1.03611343873207,1.03725606407135,1.15664614797799,0.266284255809268,1.10477005668736,0.980650314674631,-1.36602586011653,2.43297066378526,-0.199459441945862,0.177073895055791,3.85958569645897,-0.41545466951788,-1.36602586011653,-0.591503054577969
AT1G49010,-1.59191001032262,-1.66721571511742,0.970085424642332,0.773834120668727,0.266342392630633,-0.929521163496553,-1.03796265551507,-1.93037993213595,0.350398021530265,0.802756761990024,1.00933636269448,1.04755738569927,-1.00505628924542,1.54862218261395,0.52582160360252,0.623454187993256,1.27312897785605,-0.354932453519445,0.496871751045236,-1.92944580063925,0.577495498862313,-0.0976082514988238,-1.05884455801074,0.471362366227199,-0.830500564192878,-1.06242325882879,0.167503927199823,1.14750522298652,-0.895472530009623,0.60160695178363,-1.21369438971751,0.152824735243046,1.15165052220722,0.958554512219724,1.45233915458929,-1.12688498373609,0.966219373172265,-0.913363615323363,0.167255035094671,-1.12390263227203,-1.1279087309033,0.480781565798465,1.37258810134499,0.914204914176754,0.109702182534805,-0.911000712529164,0.567495551045692,-0.551527102821781,0.549630830396152,1.37290012351763,1.51518525771198,0.597991848378767,-0.792612364838907,-1.2863671353183,0.520228545688541,-1.08497834999053,-0.981253109393117,1.51638509181072,-1.28674470633496,0.280715851233753,-1.04076093808504,-0.525079474586945,-0.590899584394668,1.15267765566157,0.495237020926023
AT1G49130,-1.01602405143132,-1.1660539514282,0.931939027168466,0.201943839020773,-0.109925636810454,0.0714429172615214,0.119011891470896,-0.184338777219149,0.78844568600319,-0.151608935042471,0.142240526487514,-0.415074723803374,-1.43892685131183,0.628257776042636,0.241566683296292,1.32055379188327,1.50817755140371,0.0741941358364326,0.815053054227774,-1.60608129537391,-0.298934041330539,2.52182025886187,-0.87223440122134,0.127861904200427,-0.728408608162583,-0.610128019781199,1.41052518238479,-0.587250842811296,-0.45978280458638,2.26795693955286,-0.995263412148774,0.176255620829709,1.38939439047857,-0.411782608801957,-0.527322883778319,-1.01827300903876,0.275080451399864,-0.550804518736368,0.427683036761754,-1.03356860032539,-0.40911738528103,1.04940328568957,2.5314915866722,0.391489089475691,-1.24890925121257,-0.907675580208763,-0.48366917713546,-0.383423558716881,1.62076034430611,-0.314333699095541,0.434214298796553,1.01055315059477,1.5136251511278,-0.948167410736311,0.514466067163941,-0.246217515357168,-1.05744157509432,1.31900899667439,-1.30077735496856,0.393841801985221,-1.0273193148263,-1.65477163262418,-1.01760343160756,-0.487101189887741,-0.549942387162554
AT1G49560,-1.29070157473129,-1.33021048933538,1.00521969245181,0.00269766153193321,0.54498086249559,-0.953753355290995,-0.792315556452476,-1.22172339520025,1.71322309663022,-0.0371984531969302,1.43779329102123,0.638277240125144,-0.888725487145274,0.194424081366674,1.88881762812052,-0.0355655418093141,0.85398831487976,-0.895473210667988,-1.1737584359237,-1.23061304600495,-0.466119028866341,-0.292066046936462,-0.657200115159796,0.878017925619365,-0.6321191183136,-0.595490276547701,0.010776657393752,0.422846051603042,-1.32334675079401,-0.00686632656871198,-1.45399996443154,-0.406670032930351,0.649105791929166,1.07298551503787,2.30504471056098,-0.989298906820172,-0.198904536766098,-0.334082336131306,0.810011371869591,-0.496820953366533,-0.956267980820415,-0.543585157199969,-0.224717878417574,1.49631996755889,2.14513830996875,-0.692525238153521,-0.0200006768685673,-0.0947593047042559,-0.489016042986294,0.900614750878539,-0.0956627716620576,1.46400978486254,-0.936952930401537,-0.496554118823618,-0.0765957033455626,-0.441982104234478,-0.935924747298678,1.63269852236721,-0.689534951047603,1.80375251606477,-0.562157711499433,-0.258253469748495,-1.40798260728072,1.204624856334,1.55012773321262
AT1G49720,1.06220521731867,0.785875347663041,0.134516838541626,-0.371719916527161,-1.17316460171067,-0.789084306716966,-0.939274643532161,-1.23748946216414,1.01630475850705,1.17177113875835,-0.844896392894114,1.04864021610051,-1.46479232874972,0.424626056750319,-1.04784113824165,-0.33141745257032,0.634904235615908,1.27953189408846,0.436514155926789,-1.97736050810837,0.744477043716944,1.21404663119545,0.661602960884425,-1.10348277955008,0.0564685836586573,0.0560235331681267,0.990827554797651,0.302221676866195,-0.828311590668635,1.34631873597892,-1.35221435379676,0.780208486194634,-0.680337897979392,0.973206310037163,-1.10077029580605,-1.45460351326437,0.822181826364473,0.393193612627972,-1.61547420101964,-0.857914765366652,-0.444419818029724,1.77177064910594,0.592973937079582,-1.40576589338177,-0.48023648294177,0.148489874445497,-0.225986971278639,0.914880592462818,1.89395809915715,0.286558826430579,1.64965809149704,0.280449496969651,1.43823844851066,-1.13516486514681,1.16198519296268,0.764576625735147,-0.205481076240067,0.228054055660817,-1.08429998432572,-1.00826607789119,-1.75327026904825,-0.170477037368757,0.736993825314261,-0.720761739342741,-0.39997416643086
AT1G49790,1.29346773966444,0.556821992568262,-1.10080005184146,-1.02519858518104,-1.19959953872654,-0.401877463101496,0.851997871633256,0.719549464026396,-0.455295590197178,0.499022430941119,-0.753214520342775,-1.39531499212799,0.24514126203525,-0.703417593033364,-0.344316832394269,-0.817449701812872,-1.8261508827234,0.711255147806427,-0.837138230213807,0.0795124865495555,-0.534170720760358,0.0124690910206964,0.515378338459059,-0.401185494333425,1.67734284399984,-0.605272838928843,1.17168433948296,-1.37291444263605,0.305178085912523,2.4234837679135,1.53324267529834,-0.829321775833672,1.70529465863115,-0.881082901484737,-1.46250422860796,0.544462747710748,-1.27749412161837,-0.145119814159746,-0.947688774160242,-0.453083151938728,0.507372601142366,0.314586378759117,0.797791582801744,0.989978926385722,-0.902071586449895,0.476085062629107,-0.239475806534158,0.432813742132489,0.276053337674355,-0.143689331639205,0.503614869401857,-0.00922087170941198,0.836929708683698,0.239366580970768,1.31401579877729,3.09337159538514,0.720787560611418,0.22431083001705,0.343273604143931,-0.839685792359933,-0.597428457558068,-0.487482998408826,0.313233471212575,-1.72549269946131,-1.51473080410302
AT1G49950,2.11551319378473,1.72863740505985,-0.676138258703065,-0.734730366715721,-0.904157624159673,0.663149109820678,-0.000279814205185338,0.841510369350152,-0.986774510342272,-0.366150372783687,-1.09604658958797,-0.832512075133561,0.338344319088714,-0.841264585981857,-1.1694625664466,-0.885915978279415,-0.606807326974878,1.32600513550883,-0.3283650910277,1.64541223188013,-0.810755866367366,-0.771599238528383,0.974225374670888,-0.947536445949702,1.84841764218082,0.84899158879909,-0.52112242878133,-0.710208157590188,0.445087317233067,-0.351995477511425,1.37687114591927,-0.420144371166001,-0.610514040332802,-0.671232878865299,-1.03000495558441,1.90233247797963,-0.507693640581099,1.84110739685747,-1.07662944329809,1.41538708268745,0.569176869783876,-0.78534552980141,-0.70746873425619,-0.903211794728401,-0.675078872890789,1.1794450633396,-0.826644663827684,0.902992551214785,-0.351524765704307,-0.759972571618688,-0.582786386129448,-1.13176426404627,0.572189595897188,0.659334240760695,-0.498462032661004,1.20629823392303,1.31007640144894,-0.929682227722284,0.706178308710494,-1.03522869123375,0.622555901381951,1.46326069059219,0.694652691346349,-0.892258222963184,-1.25968147673878
AT1G50420,-0.844024570673091,-1.17750290486071,1.12872956773233,0.82005599430064,1.25106811990085,-1.12911044480955,-1.37363381506735,-1.13940131090211,1.21165396300808,0.38571412830221,1.31384636288268,0.836637146469022,-1.21052079233515,1.0507735783813,0.620457914746155,0.066418927577156,1.05150381525772,-0.847489410716706,-0.395784910980394,-0.846401625640828,0.337699015536469,-0.133005618812119,-0.639517482451772,0.17439964846579,-0.843134776456849,-0.717431544326643,-0.239934658840456,0.7463218688683,-1.01636629676852,-0.36320260339715,-1.04287261426519,0.276650280946161,-0.0520704493496392,1.49881757651859,1.88977498656251,-0.957668994799404,-0.19137215958043,-0.889596243300513,1.96339730539176,-0.956746590323928,-1.27327457762255,-0.693113608154992,-0.280279372773511,1.2791350712323,1.37716616909821,-1.03785995156008,0.118682691260244,-0.873562477626416,-0.325492332549357,0.788787414303681,0.827208122941929,1.2500420613871,-0.723874399829592,-1.16722717924565,-0.162253527388684,-0.804023429114109,-1.15056450142918,1.50741969704368,-0.609594075648216,1.32707098765419,-0.986339235926681,-0.446915468155099,-0.989302110908515,2.09417143283286,1.3368622179892
AT1G50600,1.93701795381674,1.37551317277256,-0.549687965896846,-1.03720729172031,-1.10871437704464,0.938119204569236,1.25177908165315,1.04635059008686,-1.18060741746593,-0.482814056505805,-1.11705145561726,-1.05707566917588,0.950493510637657,-0.890681932170077,-1.15152795649158,-0.230046048620755,-0.979628357659968,1.16449017897543,-0.349653216596407,1.28941972841465,-0.510451000412359,-0.599588820586356,0.572337186455134,-1.06392775715329,1.36103326136825,0.834585496708212,-0.627889380382457,-1.00534423183578,1.0261153838122,0.0101437275021266,1.03009998106751,-0.479769416878984,-0.590636139676921,-1.11853789717148,-1.42139578013358,1.46770578928646,-0.682012130078277,1.93082512885185,-1.10704471893892,1.051971605296,0.68577804244419,-0.521130586355773,-0.843032042528296,-0.782282631123257,-0.82726024998262,1.03782211683013,-0.454570875543325,1.10276888884366,-0.385919673269007,-0.509659700129831,-0.679029485972841,-0.71414928931055,1.55209409299555,0.7549766519818,-0.6292548647173,0.767730845500409,1.02342768010212,-1.11223466741638,0.882788993165423,-0.855150979810758,1.11450688343301,1.25799419862466,0.594343090344836,-1.26960238413001,-1.08766201703598
AT1G50640,2.56709915400384,1.16969187944557,0.505098388677236,-0.667878364635254,-0.222523940156978,-1.18751255684272,-1.08185167852416,0.739215889164294,-0.670515751001731,-0.782258827058032,-1.20507261157157,-0.901666835645691,-0.0296284401581465,-0.436029228504982,0.545087589036204,0.162568402406901,-0.596415040750151,1.58256236893769,-0.950348352472689,0.640484020173854,-1.18412440155998,0.222481155604407,0.0160203095777059,-0.834243666521869,1.93067404033492,1.06361017060856,-1.46757238861521,-1.27064309630354,0.479357740119417,-0.568792622321892,1.87735096588191,0.837459667467037,1.04388870125152,-0.770124425982358,-1.6633003900661,1.17047112789296,-0.616119240604274,-0.759641837711972,-1.39011169963828,0.223639727168497,0.0795711713896455,-1.54981703287379,0.142199478177355,0.0992390143955232,1.79318274137741,1.10082291965652,0.041593110686125,-0.115477865920261,-0.569121348824779,0.472954390222177,-1.21866976984165,-0.0665009497012685,0.809081632542742,-1.34132808066246,0.0961189908685883,1.83530245304357,0.678855946733368,-0.252211124591846,-0.477678118986356,-0.437106906081725,-0.938759001146963,1.40547815926709,1.12239919422155,-0.135672883225699,-0.0948420218298473
AT1G51070,-0.917587135816745,0.0416634853231851,-0.301249541927356,0.235482986323914,0.0291582314157359,-0.554960594558956,-0.521037353809918,-1.33217373398347,1.00831765944018,0.384425486081975,1.3948148490859,-0.0798742159447276,0.863764692586749,1.08913788075905,1.16102562286397,0.636286030205459,0.476026091217885,-0.530846481050698,-0.718286848711655,-1.15150699127436,-2.1283326694155,-1.86629302654487,-0.653749496522768,1.02813554664072,-0.94835357570086,-0.372021727718926,-0.699230169748269,2.44116609348542,-1.35591397012781,-0.109807623211269,-1.0505553291909,-0.637402397735372,0.215802672105801,-0.206144731597078,2.31927230820463,-0.596944006336835,-1.20685472862756,0.280607358544451,-0.143881239475798,1.02458685806876,-1.19982787391153,-0.0442831740238565,-0.375344961513698,0.433153011888026,0.615092630172722,0.338033663087997,0.451542440187428,0.0447163469789873,-1.60952954624164,1.92492087301953,0.907701684113522,-0.00668387034846012,-0.912594147921373,-0.426902932087555,-1.27373646331196,-1.73104207642759,0.211133219410426,1.19861103904587,0.501008390061621,0.123979216097723,0.662531222988832,0.636708513796606,0.10395279950268,2.05506556537263,0.825128166740996
AT1G51140,-1.44746900395094,-0.330370910736258,0.758876800964867,0.595961423109404,1.33824754233841,0.0358875213442012,-1.09339806565935,-1.83293165571663,0.412717505575,0.75328832335293,2.53346655374117,-0.611341421373592,0.032132427508148,1.91557512501089,1.14148632973507,0.271003502832766,0.118540375306162,-0.929546061164286,-1.06094336988896,-1.76894877009538,-0.328169194087366,-1.42993838333981,0.0717762081046533,0.821064945559613,-1.4807851876816,0.0232004320098447,-0.195455885064546,-0.314856153550838,-1.3275182296303,0.245423842877697,-2.17755198827823,-0.382480351579433,-0.0501119173889951,0.697157889755385,1.20682293833838,-1.65032749036632,0.459892635349222,-0.450805946178026,-0.88958608473758,-0.267559881824211,-0.549609322559164,-0.081470508506492,0.264836917422645,0.781667129129762,0.213546334840026,-0.504473057847183,-0.393907871297269,-0.331629253598829,0.312795329592921,0.713293997815668,0.87456705882271,1.74185419168943,-0.356208189020491,-0.358555276012268,0.640707273377307,-0.36470069991678,-0.323317075532956,2.48434119187748,0.248069951144396,0.179495632182765,-0.54823597151393,0.929778347024416,-1.29666843471291,0.742840673351378,1.56855526172622
