UniqueCount	AmbigCount
0	0
0	0
0	2
0	0
8	0
31	0
33	3
122	3
0	0
5	0
1	0
0	0
2	0
0	0
41	14
0	5
0	66
0	0
0	0
0	9
0	19
0	0
0	0
0	0
0	0
0	2
0	5
2	4
0	8
0	0
0	2
0	0
0	0
0	0
0	0
1	0
0	101
0	0
0	0
0	0
23	53
0	0
0	1
1	0
0	0
0	0
0	0
110	0
0	7
0	9
18	34
0	15
4	5
8	83
0	2
0	0
0	0
14	32
2	3
8	11
12	0
0	0
0	3
1	0
15	0
11	0
68	0
0	0
89	0
0	0
65	0
0	0
1	0
29	6
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
1	23
0	0
0	0
0	0
0	0
0	1
4	0
1	1
1	1
0	5
0	0
0	1
0	0
1	0
0	0
90	0
2	29
8	5
0	10
5	0
1	1
0	0
0	2
0	0
0	0
134	26
0	8
3	0
0	1
3	0
5	0
0	0
4	21
0	0
10	290
25	46
2	1
7	8
0	0
0	0
0	0
0	1
0	1
0	2
3	40
0	0
0	0
0	0
6	5
1	8
0	0
6	0
116	0
35	0
0	0
0	0
0	0
2522	0
0	0
143	0
5	0
0	0
98	0
4	0
1	0
0	0
0	0
489	1
109	1
92	0
125	0
140	6
151	0
180	3
608	3
0	0
0	0
14	0
0	0
0	0
0	0
0	0
1756	44
1432	45
0	0
50	0
0	0
0	0
299	0
353	0
258	1
48	0
0	0
1307	0
0	0
0	0
0	0
4875	32
12578	96
2315	61
0	0
0	0
61612	3847
182165	3854
785	10
25	0
0	0
25	0
457	0
452	0
13	0
0	0
3	0
43	0
0	0
1	0
0	0
0	0
315	0
43	1
208	1
45	0
3	0
575	0
1301	0
1	0
1	0
47	0
134	0
126	0
3544	41
1933	39
84	0
2831	16
8220	205
16447	189
12522	344
6556	473
1647	259
16874	306
1405	174
0	0
82	0
2	0
0	0
409	0
4416	55
2557	55
0	0
0	0
0	0
0	0
0	0
0	1495
43	0
879	1
0	0
37	0
58	0
16	0
9	0
34	0
36	1
167	9
502	10
150	2
12242	1498
42	1668
0	1408
21	1519
12	1226
584	250
12	250
1742	1
2	846
51	846
1306	0
3	0
0	0
0	0
3	0
84	0
0	0
712	0
328	0
61	0
0	0
0	0
0	0
0	0
298	0
58	0
31	0
237	0
0	0
78	0
20	0
7	14
1	14
252	0
2300	0
2	0
58	111
3	111
454	1003
1	1003
2	0
15	301
59	301
162	560
0	560
0	0
531	0
23	42
0	42
119	0
69	0
8	0
0	0
149	0
1319	0
12	2
0	2
0	0
113	0
172	0
35	438
0	354
0	248
2	332
536	0
9762	1
7	0
38	233
0	233
0	0
25	0
287	0
1060	0
51	130
6	121
8	130
22	0
0	0
